"data_dt","pty_id","prdt_id","sys_source","ccy","buy_cnt","buy_mnt","buy_rake","buy_amt","buy_fare","sell_cnt","sell_mnt","sell_rake","sell_amt","sell_fare"
"20260108",C000000000000228,"9900229779",nm,"0",1,3000.0000,9.8200,65490.0000,0.6600,0,0.0000,0.0000,0.0000,0.0000
"20260108",C000000000000228,"9900305607",nm,"0",1,119943.3900,0.0000,119943.3900,0.0000,1,185443.8600,0.0000,185443.8600,0.0000
"20260108",C000000000000230,"9900264442",nm,"0",0,0.0000,0.0000,0.0000,0.0000,1,100.0000,5.0000,7178.0000,3.6600
"20260108",C000000000000230,"9900264582",nm,"0",0,0.0000,0.0000,0.0000,0.0000,1,100.0000,5.0000,8711.0000,4.4500
"20260108",C000000000000230,"9900267682",nm,"0",1,400.0000,5.0000,8348.0000,0.0800,0,0.0000,0.0000,0.0000,0.0000
"20260108",C000000000000230,"9900269792",nm,"0",1,100.0000,5.0000,2712.0000,0.0300,0,0.0000,0.0000,0.0000,0.0000
"20260108",C000000000000230,"9900270712",nm,"0",1,500.0000,5.0000,7455.0000,0.0700,0,0.0000,0.0000,0.0000,0.0000
"20260108",C000000000000233,"9900305607",nm,"0",1,1458945.8200,0.0000,1458945.8200,0.0000,1,1590819.2800,0.0000,1590819.2800,0.0000
"20260108",C000000000000241,"9900294023",nm,"0",1,44.0000,0.9900,97.2300,0.0000,0,0.0000,0.0000,0.0000,0.0000
"20260108",C000000000000241,"9900305607",nm,"0",1,1754.8800,0.0000,1754.8800,0.0000,1,1853.9400,0.0000,1853.9400,0.0000
"20260108",C000000000000242,"9900208451",nm,"0",0,0.0000,0.0000,0.0000,0.0000,1,1000.0000,2.9100,1323.0000,0.0000
"20260108",C000000000000242,"9900210465",nm,"0",1,2000.0000,3.2500,1476.0000,0.0000,0,0.0000,0.0000,0.0000,0.0000
"20260108",C000000000000242,"9900217914",nm,"0",0,0.0000,0.0000,0.0000,0.0000,1,1000.0000,1.8800,858.0000,0.0000
"20260108",C000000000000242,"9900270692",nm,"0",1,100.0000,5.0000,1532.0000,0.0200,0,0.0000,0.0000,0.0000,0.0000
"20260108",C000000000000242,"9900293768",nm,"0",1,200.0000,0.3500,159.6000,0.0000,0,0.0000,0.0000,0.0000,0.0000
"20260108",C000000000000242,"9900295476",nm,"0",0,0.0000,0.0000,0.0000,0.0000,1,100.0000,0.3900,178.1000,0.0000
"20260108",C000000000000242,"9900295482",nm,"0",1,1000.0000,1.7900,812.0000,0.0000,0,0.0000,0.0000,0.0000,0.0000
"20260108",C000000000000246,"9900177418",nm,"0",0,0.0000,0.0000,0.0000,0.0000,1,200.0000,5.0000,15623.7200,7.9700
"20260108",C000000000000246,"9900239973",nm,"0",1,300.0000,6.6600,45810.0000,0.4600,0,0.0000,0.0000,0.0000,0.0000
"20260108",C000000000000246,"9900264188",nm,"0",1,500.0000,5.0000,27725.0000,0.2800,0,0.0000,0.0000,0.0000,0.0000
"20260108",C000000000000246,"9900267881",nm,"0",1,3000.0000,6.4000,44040.0000,0.4400,0,0.0000,0.0000,0.0000,0.0000
"20260108",C000000000000246,"9900267922",nm,"0",0,0.0000,0.0000,0.0000,0.0000,1,800.0000,19.7800,136008.0000,69.3600
"20260108",C000000000000246,"9900268080",nm,"0",1,3000.0000,8.0600,55440.0000,0.5500,0,0.0000,0.0000,0.0000,0.0000
"20260108",C000000000000246,"9900270279",nm,"0",0,0.0000,0.0000,0.0000,0.0000,1,100.0000,5.0000,2419.0000,1.2300
"20260108",C000000000000246,"9900305607",nm,"0",1,2164139.8700,0.0000,2164139.8700,0.0000,1,2183378.4300,0.0000,2183378.4300,0.0000
"20260108",C000000000000247,"9900264472",nm,"0",1,1000.0000,5.0000,3000.0000,0.0300,0,0.0000,0.0000,0.0000,0.0000
"20260108",C000000000000247,"9900267677",nm,"0",0,0.0000,0.0000,0.0000,0.0000,1,500.0000,5.0000,2970.0000,1.5200
"20260108",C000000000000248,"9900058986",fc,"0",1,100.0000,8.6700,29368.0000,0.0000,1,100.0000,23.2400,29224.0000,0.0000
"20260108",C000000000000248,"9900058986",nm,"0",1,100.0000,8.3800,29368.0000,0.2900,1,100.0000,8.3400,29224.0000,14.9000
"20260108",C000000000000248,"9900086051",fc,"0",0,0.0000,0.0000,0.0000,0.0000,1,100.0000,8.3000,6488.0000,0.0000
"20260108",C000000000000248,"9900086051",nm,"0",0,0.0000,0.0000,0.0000,0.0000,1,100.0000,5.0000,6488.0000,3.3000
"20260108",C000000000000248,"9900267750",fc,"0",2,300.0000,10.0900,8889.0000,0.0000,0,0.0000,0.0000,0.0000,0.0000
"20260108",C000000000000248,"9900267750",nm,"0",2,300.0000,10.0000,8889.0000,0.0900,0,0.0000,0.0000,0.0000,0.0000
"20260108",C000000000000248,"9900268104",fc,"0",0,0.0000,0.0000,0.0000,0.0000,1,100.0000,7.7100,5311.0000,0.0000
"20260108",C000000000000248,"9900268104",nm,"0",0,0.0000,0.0000,0.0000,0.0000,1,100.0000,5.0000,5311.0000,2.7100
"20260108",C000000000000250,"9900192462",nm,"0",0,0.0000,0.0000,0.0000,0.0000,1,2700.0000,23.0200,86751.0000,44.2500
"20260108",C000000000000250,"9900267811",nm,"0",0,0.0000,0.0000,0.0000,0.0000,1,600.0000,5.0000,2694.0000,1.3800
"20260108",C000000000000250,"9900268047",nm,"0",0,0.0000,0.0000,0.0000,0.0000,1,1200.0000,9.2300,34764.0000,17.7400
"20260108",C000000000000250,"9900268153",nm,"0",1,3400.0000,23.4300,88278.0000,0.8900,0,0.0000,0.0000,0.0000,0.0000
"20260108",C000000000000250,"9900268341",nm,"0",1,900.0000,9.7500,36720.0000,0.3700,0,0.0000,0.0000,0.0000,0.0000
"20260108",C000000000000253,"9900264505",nm,"0",1,300.0000,5.0000,2871.0000,0.0300,0,0.0000,0.0000,0.0000,0.0000
"20260108",C000000000000253,"9900268377",nm,"0",0,0.0000,0.0000,0.0000,0.0000,1,500.0000,5.0000,10315.0000,5.2600
"20260108",C000000000000253,"9900305607",nm,"0",1,11243.2900,0.0000,11243.2900,0.0000,1,14754.6800,0.0000,14754.6800,0.0000
"20260108",C000000000000255,"9900269439",nm,"0",0,0.0000,0.0000,0.0000,0.0000,1,1500.0000,5.0000,11085.0000,5.6500
"20260108",C000000000000259,"9900228601",nm,"0",1,3400.0000,11.2900,97865.0000,0.9800,0,0.0000,0.0000,0.0000,0.0000
"20260108",C000000000000262,"9900286127",nm,"0",0,0.0000,0.0000,0.0000,0.0000,0,500.0000,0.2500,50000.0000,0.0000
"20260108",C000000000000262,"9900286227",nm,"0",0,0.0000,0.0000,0.0000,0.0000,0,143.0000,0.1400,143000.0000,0.0000
"20260108",C000000000000266,"9900264322",nm,"0",0,0.0000,0.0000,0.0000,0.0000,1,24900.0000,11.7200,101592.0000,51.8200
"20260108",C000000000000266,"9900286227",nm,"0",0,0.0000,0.0000,0.0000,0.0000,0,734.0000,7.3400,734000.0000,0.0000
"20260108",C000000000000267,"9900203840",fc,"0",0,0.0000,0.0000,0.0000,0.0000,1,20000.0000,502.5600,631838.0000,0.0000
"20260108",C000000000000267,"9900203840",nm,"0",0,0.0000,0.0000,0.0000,0.0000,1,20000.0000,180.3300,631838.0000,322.2300
"20260127",C000000000000250,"9900268087",nm,"0",0,0.0000,0.0000,0.0000,0.0000,1,200.0000,5.0000,2170.0000,1.1100
"20260127",C000000000000251,"9900080374",nm,"0",0,0.0000,0.0000,0.0000,0.0000,1,4000.0000,0.5200,5240.0000,0.0000
"20260127",C000000000000251,"9900264588",nm,"0",1,1000.0000,5.0000,17610.0000,0.1800,0,0.0000,0.0000,0.0000,0.0000
"20260127",C000000000000251,"9900268262",nm,"0",0,0.0000,0.0000,0.0000,0.0000,1,100.0000,5.0000,16218.0000,8.2700
"20260127",C000000000000251,"9900270284",nm,"0",0,0.0000,0.0000,0.0000,0.0000,1,4000.0000,5.0000,13320.0000,6.7900
"20260127",C000000000000251,"9900305607",nm,"0",1,17137.1900,0.0000,17137.1900,0.0000,0,0.0000,0.0000,0.0000,0.0000
"20260127",C000000000000253,"9900268297",nm,"0",1,600.0000,5.0000,10728.0000,0.1100,0,0.0000,0.0000,0.0000,0.0000
"20260127",C000000000000254,"9900019454",nm,"0",1,500.0000,5.0000,12055.0000,0.1200,2,1000.0000,10.0000,24819.4700,12.6600
"20260127",C000000000000254,"9900019454",nm,"0",2,1000.0000,10.0000,24400.0000,0.2400,1,500.0000,5.0000,12250.0000,6.2500
"20260127",C000000000000255,"9900263714",nm,"0",3,94500.0000,62.4100,377310.0000,3.7600,0,0.0000,0.0000,0.0000,0.0000
"20260127",C000000000000257,"9900268041",nm,"0",0,0.0000,0.0000,0.0000,0.0000,1,1200.0000,5.0000,10968.0000,5.5900
"20260127",C000000000000257,"9900270352",nm,"0",1,900.0000,5.0000,10206.0000,0.1000,0,0.0000,0.0000,0.0000,0.0000
"20260127",C000000000000258,"9900270448",nm,"0",1,2000.0000,9.0900,31840.0000,0.3300,0,0.0000,0.0000,0.0000,0.0000
"20260127",C000000000000258,"9900305607",nm,"0",0,0.0000,0.0000,0.0000,0.0000,1,32359.7400,0.0000,32359.7400,0.0000
"20260127",C000000000000259,"9900037182",nm,"0",2,1800.0000,14.9200,129259.0000,1.2900,0,0.0000,0.0000,0.0000,0.0000
"20260127",C000000000000262,"9900286227",nm,"0",0,0.0000,0.0000,0.0000,0.0000,0,79.0000,0.0800,79000.0000,0.0000
"20260127",C000000000000263,"9900286227",nm,"0",0,0.0000,0.0000,0.0000,0.0000,0,863.0000,8.6300,863000.0000,0.0000
"20260127",C000000000000265,"9900267706",nm,"0",1,2300.0000,13.6300,51343.0000,0.5200,0,0.0000,0.0000,0.0000,0.0000
"20260127",C000000000000265,"9900267784",nm,"0",0,0.0000,0.0000,0.0000,0.0000,1,600.0000,13.4700,50760.0000,25.8900
"20260127",C000000000000266,"9900270482",nm,"0",4,2000.0000,20.0000,165680.0000,1.6600,0,0.0000,0.0000,0.0000,0.0000
"20260127",C000000000000266,"9900286227",nm,"0",0,0.0000,0.0000,0.0000,0.0000,0,469.0000,4.6900,469000.0000,0.0000
"20260127",C000000000000267,"9900022559",fc,"0",0,0.0000,0.0000,0.0000,0.0000,2,30000.0000,1024.1100,1287504.0000,0.0000
"20260127",C000000000000267,"9900022559",nm,"0",0,0.0000,0.0000,0.0000,0.0000,1,10000.0000,62.3200,428600.0000,218.6000
"20260127",C000000000000267,"9900022559",nm,"0",0,0.0000,0.0000,0.0000,0.0000,2,30000.0000,367.4600,1287504.0000,656.6500
"20260127",C000000000000267,"9900203820",fc,"0",0,0.0000,0.0000,0.0000,0.0000,1,20000.0000,407.0800,511800.0000,0.0000
"20260127",C000000000000267,"9900203820",nm,"0",0,0.0000,0.0000,0.0000,0.0000,1,5000.0000,18.5500,127600.0000,65.0800
"20260127",C000000000000267,"9900203820",nm,"0",0,0.0000,0.0000,0.0000,0.0000,1,20000.0000,146.0700,511800.0000,261.0100
"20260127",C000000000000267,"9900203840",fc,"0",0,0.0000,0.0000,0.0000,0.0000,1,5000.0000,114.1400,143500.0000,0.0000
"20260127",C000000000000267,"9900203840",nm,"0",0,0.0000,0.0000,0.0000,0.0000,1,5000.0000,40.9500,143500.0000,73.1900
"20260127",C000000000000267,"9900239768",fc,"0",0,0.0000,0.0000,0.0000,0.0000,1,5000.0000,396.5500,498550.0000,0.0000
"20260127",C000000000000267,"9900239768",nm,"0",0,0.0000,0.0000,0.0000,0.0000,1,5000.0000,142.2900,498550.0000,254.2600
"20260127",C000000000000267,"9900263920",fc,"0",0,0.0000,0.0000,0.0000,0.0000,1,5000.0000,97.2400,122250.0000,0.0000
"20260127",C000000000000267,"9900263920",nm,"0",0,0.0000,0.0000,0.0000,0.0000,1,5000.0000,34.8900,122250.0000,62.3500
"20260127",C000000000000267,"9900267994",fc,"0",0,0.0000,0.0000,0.0000,0.0000,1,5000.0000,225.5700,283600.0000,0.0000
"20260127",C000000000000267,"9900267994",nm,"0",0,0.0000,0.0000,0.0000,0.0000,1,5000.0000,80.9400,283600.0000,144.6300
"20260127",C000000000000267,"9900268208",fc,"0",0,0.0000,0.0000,0.0000,0.0000,1,10000.0000,116.8300,146901.0000,0.0000
"20260127",C000000000000267,"9900268208",nm,"0",0,0.0000,0.0000,0.0000,0.0000,1,10000.0000,41.9300,146901.0000,74.9000
"20260127",C000000000000267,"9900268247",nm,"0",1,1000.0000,18.9800,130546.0000,1.3000,0,0.0000,0.0000,0.0000,0.0000
"20260127",C000000000000267,"9900268320",fc,"0",0,0.0000,0.0000,0.0000,0.0000,1,3800.0000,98.9100,124336.0000,0.0000
"20260127",C000000000000267,"9900268320",nm,"0",0,0.0000,0.0000,0.0000,0.0000,1,3800.0000,35.4900,124336.0000,63.4200
"20260127",C000000000000267,"9900268324",fc,"0",0,0.0000,0.0000,0.0000,0.0000,1,5000.0000,71.7400,90200.0000,0.0000
"20260127",C000000000000267,"9900268324",nm,"0",0,0.0000,0.0000,0.0000,0.0000,1,5000.0000,25.7400,90200.0000,46.0000
"20260127",C000000000000267,"9900269437",fc,"0",1,10000.0000,99.1000,335500.0000,0.0000,1,20000.0000,512.6500,644600.0000,0.0000
"20260127",C000000000000267,"9900269437",nm,"0",1,10000.0000,48.7100,335000.0000,3.3500,0,0.0000,0.0000,0.0000,0.0000
"20260127",C000000000000267,"9900269437",nm,"0",1,10000.0000,95.7500,335500.0000,3.3500,1,20000.0000,183.9700,644600.0000,328.6800
"20260127",C000000000000267,"9900269784",fc,"0",0,0.0000,0.0000,0.0000,0.0000,2,15000.0000,557.6300,701029.0000,0.0000
"20260127",C000000000000267,"9900269784",nm,"0",0,0.0000,0.0000,0.0000,0.0000,1,5000.0000,33.6900,231700.0000,118.1700
"20260127",C000000000000267,"9900269784",nm,"0",0,0.0000,0.0000,0.0000,0.0000,2,15000.0000,200.0800,701029.0000,357.5500
"20260127",C000000000000267,"9900270075",fc,"0",0,0.0000,0.0000,0.0000,0.0000,1,3000.0000,62.9000,79080.0000,0.0000
"20260127",C000000000000267,"9900270075",nm,"0",0,0.0000,0.0000,0.0000,0.0000,1,3000.0000,22.5700,79080.0000,40.3300
"20260127",C000000000000267,"9900270173",nm,"0",2,5000.0000,28.2600,194360.0000,1.9600,0,0.0000,0.0000,0.0000,0.0000
"20260127",C000000000000267,"9900270199",nm,"0",1,3000.0000,15.5500,106980.0000,1.0700,0,0.0000,0.0000,0.0000,0.0000
"20260127",C000000000000267,"9900305607",nm,"0",1,20378.4500,0.0000,20378.4500,0.0000,0,0.0000,0.0000,0.0000,0.0000
"20260127",C000000000000268,"9900267806",nm,"0",1,1800.0000,5.0000,10404.0000,0.1100,0,0.0000,0.0000,0.0000,0.0000
"20260127",C000000000000270,"9900020286",nm,"0",1,100.0000,5.0000,14842.0000,0.1500,0,0.0000,0.0000,0.0000,0.0000
"20260127",C000000000000270,"9900178688",nm,"0",2,400.0000,10.0000,5072.0000,0.0500,0,0.0000,0.0000,0.0000,0.0000
"20260127",C000000000000270,"9900231541",nm,"0",1,400.0000,5.0000,17360.0000,0.1700,0,0.0000,0.0000,0.0000,0.0000
"20260127",C000000000000270,"9900264183",nm,"0",0,0.0000,0.0000,0.0000,0.0000,2,200.0000,10.0000,9413.0000,4.8000
"20260127",C000000000000270,"9900264243",nm,"0",1,1000.0000,5.0000,7030.0000,0.0700,0,0.0000,0.0000,0.0000,0.0000
"20260127",C000000000000270,"9900264347",nm,"0",1,300.0000,5.0000,2940.0000,0.0300,0,0.0000,0.0000,0.0000,0.0000
"20260127",C000000000000270,"9900264742",nm,"0",1,300.0000,5.0000,7992.0000,0.0800,0,0.0000,0.0000,0.0000,0.0000
"20260127",C000000000000270,"9900264910",nm,"0",3,400.0000,15.0000,16236.0000,0.1600,0,0.0000,0.0000,0.0000,0.0000
"20260127",C000000000000270,"9900267706",nm,"0",1,200.0000,5.0000,4382.0000,0.0400,5,700.0000,25.0000,15231.0000,7.7600
"20260127",C000000000000270,"9900269718",nm,"0",1,400.0000,5.0000,3464.0000,0.0300,0,0.0000,0.0000,0.0000,0.0000
"20260127",C000000000000270,"9900286227",nm,"0",0,0.0000,0.0000,0.0000,0.0000,0,120.0000,0.8300,120000.0000,0.0000
"20260318",C000000000000262,"9900286231",nm,"0",0,0.0000,0.0000,0.0000,0.0000,0,50.0000,0.2500,50000.0000,0.0000
"20260318",C000000000000262,"9900305607",nm,"0",1,65993.4800,0.0000,65993.4800,0.0000,0,0.0000,0.0000,0.0000,0.0000
"20260318",C000000000000263,"9900270200",nm,"0",1,165000.0000,104.3400,904200.0000,9.0300,0,0.0000,0.0000,0.0000,0.0000
"20260318",C000000000000266,"9900270089",nm,"0",1,2500.0000,5.0000,39175.0000,0.3900,1,2500.0000,5.0000,39600.0000,20.2000
"20260318",C000000000000266,"9900286227",nm,"0",0,0.0000,0.0000,0.0000,0.0000,0,372.0000,3.7200,372000.0000,0.0000
"20260318",C000000000000267,"9900008726",fc,"0",1,1000.0000,75.4700,255500.0000,0.0000,0,0.0000,0.0000,0.0000,0.0000
"20260318",C000000000000267,"9900008726",nm,"0",1,1000.0000,72.9200,255500.0000,2.5500,0,0.0000,0.0000,0.0000,0.0000
"20260318",C000000000000267,"9900175161",fc,"0",3,5000.0000,66.3800,224700.0000,0.0000,0,0.0000,0.0000,0.0000,0.0000
"20260318",C000000000000267,"9900175161",nm,"0",3,5000.0000,64.1300,224700.0000,2.2500,0,0.0000,0.0000,0.0000,0.0000
"20260318",C000000000000267,"9900188738",fc,"0",1,2000.0000,32.6000,110360.0000,0.0000,0,0.0000,0.0000,0.0000,0.0000
"20260318",C000000000000267,"9900188738",nm,"0",1,1200.0000,9.6500,66372.0000,0.6600,0,0.0000,0.0000,0.0000,0.0000
"20260318",C000000000000267,"9900188738",nm,"0",1,2000.0000,31.5000,110360.0000,1.1000,0,0.0000,0.0000,0.0000,0.0000
"20260318",C000000000000267,"9900215797",fc,"0",1,5000.0000,60.3400,204288.0000,0.0000,0,0.0000,0.0000,0.0000,0.0000
"20260318",C000000000000267,"9900215797",nm,"0",1,5000.0000,58.3000,204288.0000,2.0400,0,0.0000,0.0000,0.0000,0.0000
"20260318",C000000000000267,"9900231613",fc,"0",0,0.0000,0.0000,0.0000,0.0000,1,2000.0000,62.0000,77960.0000,0.0000
"20260318",C000000000000267,"9900231613",nm,"0",0,0.0000,0.0000,0.0000,0.0000,1,2000.0000,22.2500,77960.0000,39.7500
"20260318",C000000000000267,"9900263779",fc,"0",0,0.0000,0.0000,0.0000,0.0000,1,1000.0000,10.8200,11410.0000,0.0000
"20260318",C000000000000267,"9900263779",nm,"0",0,0.0000,0.0000,0.0000,0.0000,1,1000.0000,5.0000,11410.0000,5.8200
"20260318",C000000000000267,"9900264340",nm,"0",0,0.0000,0.0000,0.0000,0.0000,1,3000.0000,8.9200,61320.0000,31.2200
"20260318",C000000000000267,"9900264413",fc,"0",0,0.0000,0.0000,0.0000,0.0000,2,60000.0000,582.4800,732420.0000,0.0000
"20260318",C000000000000267,"9900264413",nm,"0",0,0.0000,0.0000,0.0000,0.0000,2,60000.0000,209.0300,732420.0000,373.4500
"20260318",C000000000000267,"9900264893",fc,"0",0,0.0000,0.0000,0.0000,0.0000,1,20000.0000,92.6100,116400.0000,0.0000
"20260318",C000000000000267,"9900264893",nm,"0",0,0.0000,0.0000,0.0000,0.0000,1,20000.0000,33.2200,116400.0000,59.3900
"20260318",C000000000000267,"9900265018",fc,"0",0,0.0000,0.0000,0.0000,0.0000,1,1000.0000,54.7500,68830.0000,0.0000
"20260318",C000000000000267,"9900265018",nm,"0",0,0.0000,0.0000,0.0000,0.0000,1,1000.0000,19.6400,68830.0000,35.1100
"20260318",C000000000000267,"9900267920",fc,"0",1,10000.0000,25.2900,85600.0000,0.0000,0,0.0000,0.0000,0.0000,0.0000
"20260318",C000000000000267,"9900267920",nm,"0",1,10000.0000,24.4300,85600.0000,0.8600,0,0.0000,0.0000,0.0000,0.0000
"20260318",C000000000000267,"9900268017",fc,"0",1,10000.0000,29.1500,98645.0000,0.0000,0,0.0000,0.0000,0.0000,0.0000
"20260318",C000000000000267,"9900268017",nm,"0",1,10000.0000,28.1500,98645.0000,1.0000,0,0.0000,0.0000,0.0000,0.0000
"20260318",C000000000000267,"9900268247",fc,"0",1,2000.0000,74.8500,253300.0000,0.0000,0,0.0000,0.0000,0.0000,0.0000
"20260318",C000000000000267,"9900268247",nm,"0",1,2000.0000,72.2900,253300.0000,2.5600,0,0.0000,0.0000,0.0000,0.0000
"20260318",C000000000000267,"9900268280",fc,"0",0,0.0000,0.0000,0.0000,0.0000,1,10000.0000,215.3500,270800.0000,0.0000
"20260318",C000000000000267,"9900268280",nm,"0",0,0.0000,0.0000,0.0000,0.0000,1,10000.0000,77.2900,270800.0000,138.0600
"20260318",C000000000000267,"9900268332",fc,"0",0,0.0000,0.0000,0.0000,0.0000,1,10000.0000,297.7000,374287.0000,0.0000
"20260318",C000000000000267,"9900268332",nm,"0",0,0.0000,0.0000,0.0000,0.0000,1,10000.0000,106.8200,374287.0000,190.8800
"20260318",C000000000000267,"9900268371",fc,"0",2,5000.0000,113.1000,382860.0000,0.0000,0,0.0000,0.0000,0.0000,0.0000
"20260318",C000000000000267,"9900268371",nm,"0",2,5000.0000,109.2700,382860.0000,3.8300,0,0.0000,0.0000,0.0000,0.0000
"20260318",C000000000000267,"9900270605",fc,"0",1,5000.0000,72.2400,244450.0000,0.0000,0,0.0000,0.0000,0.0000,0.0000
"20260318",C000000000000267,"9900270605",nm,"0",1,5000.0000,69.7700,244450.0000,2.4700,0,0.0000,0.0000,0.0000,0.0000
"20260318",C000000000000267,"9900305607",nm,"0",1,20917.9500,0.0000,20917.9500,0.0000,1,26020.0900,0.0000,26020.0900,0.0000
"20260318",C000000000000270,"9900209593",nm,"0",0,0.0000,0.0000,0.0000,0.0000,1,200.0000,5.0000,17140.0000,8.7400
"20260318",C000000000000270,"9900264735",nm,"0",1,200.0000,5.0000,3662.0000,0.0400,0,0.0000,0.0000,0.0000,0.0000
"20260318",C000000000000270,"9900267990",nm,"0",0,0.0000,0.0000,0.0000,0.0000,1,200.0000,5.0000,8982.0000,4.5800
"20260318",C000000000000270,"9900286227",nm,"0",0,0.0000,0.0000,0.0000,0.0000,0,25.0000,0.1700,25000.0000,0.0000
"20260318",C000000000000270,"9900305607",nm,"0",0,0.0000,0.0000,0.0000,0.0000,1,2536.7500,0.0000,2536.7500,0.0000
"20260318",C000000000000272,"9900193927",nm,"0",1,400.0000,5.0000,10464.0000,0.1000,0,0.0000,0.0000,0.0000,0.0000
"20260318",C000000000000272,"9900264299",nm,"0",1,300.0000,5.0000,13866.0000,0.1400,0,0.0000,0.0000,0.0000,0.0000
"20260318",C000000000000272,"9900305607",nm,"0",1,26152.1800,0.0000,26152.1800,0.0000,1,50492.1600,0.0000,50492.1600,0.0000
"20260318",C000000000000273,"9900267694",nm,"0",4,500.0000,20.0000,17399.0000,0.1600,0,0.0000,0.0000,0.0000,0.0000
"20260318",C000000000000273,"9900267787",nm,"0",0,0.0000,0.0000,0.0000,0.0000,3,300.0000,15.0000,18322.0000,9.3400
"20260318",C000000000000277,"9900286227",nm,"0",0,0.0000,0.0000,0.0000,0.0000,0,40.0000,0.4000,40000.0000,0.0000
"20260318",C000000000000287,"9900205208",nm,"0",1,20000.0000,39.2500,17840.0000,0.0000,0,0.0000,0.0000,0.0000,0.0000
"20260318",C000000000000288,"9900264732",nm,"0",0,0.0000,0.0000,0.0000,0.0000,1,900.0000,5.0000,8892.0000,4.5300
"20260318",C000000000000288,"9900265052",nm,"0",1,300.0000,5.0000,18045.0000,0.1800,0,0.0000,0.0000,0.0000,0.0000
"20260318",C000000000000288,"9900270396",nm,"0",1,2000.0000,5.0000,5900.0000,0.0600,0,0.0000,0.0000,0.0000,0.0000
"20260318",C000000000000292,"9900268323",nm,"0",1,1000.0000,5.0000,22340.0000,0.2300,0,0.0000,0.0000,0.0000,0.0000
"20260318",C000000000000292,"9900305607",nm,"0",1,47889.7700,0.0000,47889.7700,0.0000,1,70236.0400,0.0000,70236.0400,0.0000
"20260318",C000000000000293,"9900305607",nm,"0",1,50227.4200,0.0000,50227.4200,0.0000,0,0.0000,0.0000,0.0000,0.0000
"20260318",C000000000000294,"9900264167",nm,"0",0,0.0000,0.0000,0.0000,0.0000,1,9000.0000,17.4800,65880.0000,33.6000
"20260318",C000000000000294,"9900270285",nm,"0",1,2000.0000,5.0000,17380.0000,0.1700,0,0.0000,0.0000,0.0000,0.0000
"20260318",C000000000000297,"9900264413",nm,"0",43,140700.0000,603.0500,1722348.0000,17.2000,68,140700.0000,605.7400,1728562.0000,881.5900
"20260318",C000000000000297,"9900286227",nm,"0",0,0.0000,0.0000,0.0000,0.0000,0,539.0000,0.5400,539000.0000,0.0000
"20260318",C000000000000299,"9900263632",fc,"0",0,0.0000,0.0000,0.0000,0.0000,1,400.0000,11.5100,12768.0000,0.0000
"20260318",C000000000000299,"9900263632",nm,"0",0,0.0000,0.0000,0.0000,0.0000,1,400.0000,5.0000,12768.0000,6.5100
"20260318",C000000000000299,"9900264372",fc,"0",1,3000.0000,5.1800,17730.0000,0.0000,0,0.0000,0.0000,0.0000,0.0000
"20260213",C000000000000312,"9900305607",nm,"0",1,87937.4500,0.0000,87937.4500,0.0000,0,0.0000,0.0000,0.0000,0.0000
"20260213",C000000000000315,"9900286227",nm,"0",0,0.0000,0.0000,0.0000,0.0000,0,103.0000,1.0300,103000.0000,0.0000
"20260213",C000000000000324,"9900286230",nm,"0",0,0.0000,0.0000,0.0000,0.0000,0,70.0000,0.2800,70000.0000,0.0000
"20260213",C000000000000327,"9900264347",nm,"0",1,1900.0000,5.0100,18886.0000,0.1900,0,0.0000,0.0000,0.0000,0.0000
"20260213",C000000000000329,"9900264579",nm,"0",1,10000.0000,21.6600,81600.0000,0.8200,1,10000.0000,21.8400,82300.0000,41.9700
"20260213",C000000000000331,"9900240261",nm,"0",1,1000.0000,5.0000,32020.0000,0.3200,0,0.0000,0.0000,0.0000,0.0000
"20260213",C000000000000331,"9900305607",nm,"0",1,34686.1000,0.0000,34686.1000,0.0000,0,0.0000,0.0000,0.0000,0.0000
"20260213",C000000000000332,"9900264336",nm,"0",1,5000.0000,9.7900,72300.0000,0.7200,0,0.0000,0.0000,0.0000,0.0000
"20260213",C000000000000332,"9900264386",nm,"0",2,4000.0000,30.9000,228240.0000,2.2800,0,0.0000,0.0000,0.0000,0.0000
"20260213",C000000000000332,"9900286229",nm,"0",0,0.0000,0.0000,0.0000,0.0000,0,136.0000,4.0800,136000.0000,0.0000
"20260213",C000000000000335,"9900286135",nm,"0",0,0.0000,0.0000,0.0000,0.0000,0,2120.0000,2.1200,212000.0000,0.0000
"20260213",C000000000000336,"9900270805",nm,"0",9,17200.0000,114.7800,382643.0000,3.8200,21,17200.0000,114.6400,382030.0000,194.7900
"20260213",C000000000000336,"9900305607",nm,"0",1,10851722.1900,0.0000,10851722.1900,0.0000,0,0.0000,0.0000,0.0000,0.0000
"20260213",C000000000000337,"9900264346",nm,"0",1,700.0000,5.0000,8890.0000,0.0900,0,0.0000,0.0000,0.0000,0.0000
"20260213",C000000000000337,"9900305607",nm,"0",1,20258.4200,0.0000,20258.4200,0.0000,1,29153.5000,0.0000,29153.5000,0.0000
"20260213",C000000000000339,"9900230118",nm,"0",0,0.0000,0.0000,0.0000,0.0000,1,100.0000,5.0000,1690.0000,0.8700
"20260213",C000000000000339,"9900264013",nm,"0",1,200.0000,5.0000,930.0000,0.0100,0,0.0000,0.0000,0.0000,0.0000
"20260213",C000000000000340,"9900263445",nm,"0",1,1000.0000,7.7000,29000.0000,0.2900,0,0.0000,0.0000,0.0000,0.0000
