"data_dt","pty_id","sys_source","cash_in","cash_out","tran_in","tran_out","assign_in","assign_out"
"20260305",C000000000000175,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260305",C000000000000176,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260305",C000000000000179,fc,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260305",C000000000000193,nm,1000.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260305",C000000000000205,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260305",C000000000000206,fc,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260305",C000000000000209,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260305",C000000000000215,nm,5500.0000,6000.0000,0.0000,0.0000,0.0000,0.0000
"20260305",C000000000000220,nm,7050.0000,171.8800,0.0000,0.0000,0.0000,0.0000
"20260305",C000000000000232,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260305",C000000000000233,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260305",C000000000000236,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260305",C000000000000251,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260305",C000000000000253,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260305",C000000000000260,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260305",C000000000000267,fc,0.0000,1000000.0000,0.0000,0.0000,0.0000,0.0000
"20260305",C000000000000267,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260305",C000000000000269,fc,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260305",C000000000000273,nm,0.0000,1270.0000,0.0000,0.0000,0.0000,0.0000
"20260305",C000000000000274,fc,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260305",C000000000000275,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260305",C000000000000299,fc,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260305",C000000000000300,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260305",C000000000000303,nm,35000.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260305",C000000000000304,nm,0.0000,267.0000,0.0000,0.0000,0.0000,0.0000
"20260305",C000000000000305,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260305",C000000000000332,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260305",C000000000000343,fc,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260305",C000000000000352,fc,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260305",C000000000000370,fc,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260305",C000000000000381,fc,50000.0000,90000.0000,0.0000,0.0000,0.0000,0.0000
"20260305",C000000000000439,nm,118000.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260305",C000000000000440,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260305",C000000000000442,fc,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260305",C000000000000443,fc,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260305",C000000000000448,fc,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260305",C000000000000449,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260305",C000000000000455,nm,10000.0000,50000.0000,0.0000,0.0000,0.0000,0.0000
"20260305",C000000000000460,nm,0.0000,100000.0000,0.0000,0.0000,0.0000,0.0000
"20260305",C000000000000464,nm,6000.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260305",C000000000000473,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260305",C000000000000475,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260305",C000000000000493,nm,0.0000,1000.0000,0.0000,0.0000,0.0000,0.0000
"20260305",C000000000000497,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260305",C000000000000500,nm,30000.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260309",C000000000000004,nm,0.0000,1000000.0000,0.0000,0.0000,0.0000,0.0000
"20260309",C000000000000017,nm,200000.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260309",C000000000000036,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260309",C000000000000040,fc,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260309",C000000000000042,fc,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260309",C000000000000044,fc,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260309",C000000000000050,nm,20000.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260309",C000000000000069,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260309",C000000000000077,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260309",C000000000000087,fc,500000.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260309",C000000000000088,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260309",C000000000000100,nm,0.0000,5000.0000,0.0000,0.0000,0.0000,0.0000
"20260309",C000000000000102,nm,5000000.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260309",C000000000000103,nm,50000.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260309",C000000000000109,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260309",C000000000000115,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260309",C000000000000119,nm,3000.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260309",C000000000000123,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260309",C000000000000124,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260309",C000000000000125,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260309",C000000000000127,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260309",C000000000000130,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260309",C000000000000137,nm,230.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260309",C000000000000150,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260309",C000000000000165,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260309",C000000000000169,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260309",C000000000000172,nm,0.0000,1228.0000,0.0000,0.0000,0.0000,0.0000
"20260309",C000000000000173,fc,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260309",C000000000000175,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260309",C000000000000176,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260309",C000000000000178,nm,0.0000,8000.0000,0.0000,0.0000,0.0000,0.0000
"20260309",C000000000000179,fc,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260309",C000000000000205,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260309",C000000000000206,fc,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260309",C000000000000209,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260309",C000000000000215,nm,10000.0000,6000.0000,0.0000,0.0000,0.0000,0.0000
"20260309",C000000000000220,nm,0.0000,6912.4700,0.0000,0.0000,0.0000,0.0000
"20260309",C000000000000232,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260309",C000000000000233,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260309",C000000000000236,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260309",C000000000000237,nm,0.0000,60.0000,0.0000,0.0000,0.0000,0.0000
"20260309",C000000000000248,nm,0.0000,280.0000,0.0000,0.0000,0.0000,0.0000
"20260105",C000000000000013,nm,3000.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260105",C000000000000017,nm,68000.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260105",C000000000000036,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260105",C000000000000039,nm,0.0000,1800.0000,0.0000,0.0000,0.0000,0.0000
"20260105",C000000000000040,fc,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260105",C000000000000041,nm,0.0000,22000.0000,0.0000,0.0000,0.0000,0.0000
"20260105",C000000000000042,fc,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260105",C000000000000044,fc,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260105",C000000000000048,nm,0.0000,0.9800,0.0000,0.0000,0.0000,0.0000
"20260105",C000000000000050,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260105",C000000000000052,nm,0.0000,50000.0000,0.0000,0.0000,0.0000,0.0000
"20260105",C000000000000054,nm,5000.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260105",C000000000000069,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260105",C000000000000077,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260105",C000000000000087,fc,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260105",C000000000000088,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260105",C000000000000099,fc,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260105",C000000000000109,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260105",C000000000000115,fc,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260105",C000000000000115,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260105",C000000000000124,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260105",C000000000000125,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260105",C000000000000127,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260105",C000000000000130,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260105",C000000000000132,fc,200000.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260105",C000000000000150,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260105",C000000000000157,nm,20000.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260105",C000000000000165,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260105",C000000000000167,nm,1090000.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260105",C000000000000169,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260105",C000000000000171,nm,0.0000,57.0000,0.0000,0.0000,0.0000,0.0000
"20260105",C000000000000172,nm,0.0000,766.9400,0.0000,0.0000,0.0000,0.0000
"20260105",C000000000000175,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260105",C000000000000176,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260105",C000000000000179,fc,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260105",C000000000000194,nm,0.0000,20000.0000,0.0000,0.0000,0.0000,0.0000
"20260105",C000000000000205,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260105",C000000000000206,fc,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260105",C000000000000209,nm,0.0000,666.0000,0.0000,0.0000,0.0000,0.0000
"20260105",C000000000000210,nm,8000.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260105",C000000000000215,nm,0.0000,1800.0000,0.0000,0.0000,0.0000,0.0000
"20260105",C000000000000232,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260105",C000000000000233,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260105",C000000000000236,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260105",C000000000000248,fc,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260105",C000000000000253,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260105",C000000000000255,nm,31800.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260105",C000000000000260,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260105",C000000000000263,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260105",C000000000000266,nm,0.0000,100000.0000,0.0000,0.0000,0.0000,0.0000
"20260105",C000000000000267,fc,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260105",C000000000000267,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260105",C000000000000275,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260105",C000000000000284,nm,2000000.0000,1428758.6100,0.0000,0.0000,0.0000,0.0000
"20260105",C000000000000299,fc,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260105",C000000000000300,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260105",C000000000000302,fc,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260105",C000000000000304,nm,0.0000,254.0000,0.0000,0.0000,0.0000,0.0000
"20260105",C000000000000305,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260105",C000000000000311,fc,0.0000,5973.6200,0.0000,0.0000,0.0000,0.0000
"20260105",C000000000000317,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260105",C000000000000324,nm,18000.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260105",C000000000000332,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260105",C000000000000336,nm,0.0000,1800000.0000,0.0000,0.0000,0.0000,0.0000
"20260105",C000000000000342,fc,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260105",C000000000000343,fc,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260105",C000000000000373,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260105",C000000000000381,fc,0.0000,200.0000,0.0000,0.0000,0.0000,0.0000
"20260105",C000000000000386,fc,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260105",C000000000000386,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260105",C000000000000389,nm,138000.0000,406906.4500,0.0000,0.0000,0.0000,0.0000
"20260105",C000000000000391,fc,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260105",C000000000000391,nm,0.0000,5000.0000,0.0000,0.0000,0.0000,0.0000
"20260105",C000000000000392,nm,35000.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260105",C000000000000403,fc,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260105",C000000000000404,fc,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260105",C000000000000413,nm,0.0000,100000.0000,0.0000,0.0000,0.0000,0.0000
"20260105",C000000000000416,fc,14.9900,0.0000,0.0000,0.0000,0.0000,0.0000
"20260105",C000000000000431,nm,2100000.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260105",C000000000000440,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260105",C000000000000442,fc,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260105",C000000000000444,fc,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260105",C000000000000448,fc,100000.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260105",C000000000000448,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260105",C000000000000449,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260105",C000000000000460,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260105",C000000000000473,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260105",C000000000000475,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260105",C000000000000477,nm,0.0000,666.0000,0.0000,0.0000,0.0000,0.0000
"20260105",C000000000000484,nm,16200.0000,16200.0000,0.0000,0.0000,0.0000,0.0000
"20260105",C000000000000495,nm,0.0000,10000.0000,0.0000,0.0000,0.0000,0.0000
"20260105",C000000000000497,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260115",C000000000000003,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260115",C000000000000017,nm,0.0000,34400.0000,0.0000,0.0000,0.0000,0.0000
"20260115",C000000000000018,nm,70000.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260115",C000000000000023,nm,0.0000,1490839.0900,0.0000,0.0000,0.0000,0.0000
"20260115",C000000000000029,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260115",C000000000000036,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260115",C000000000000037,nm,4000.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260115",C000000000000040,fc,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260115",C000000000000042,fc,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260115",C000000000000043,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260115",C000000000000044,fc,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260115",C000000000000050,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260115",C000000000000052,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260309",C000000000000253,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260309",C000000000000260,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260309",C000000000000267,fc,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260309",C000000000000267,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260309",C000000000000269,nm,0.0000,1000000.0000,0.0000,0.0000,0.0000,0.0000
"20260309",C000000000000273,nm,300.0000,1300.0000,0.0000,0.0000,0.0000,0.0000
"20260309",C000000000000274,fc,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260309",C000000000000275,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260309",C000000000000287,nm,0.0000,50000.0000,0.0000,0.0000,0.0000,0.0000
"20260309",C000000000000292,nm,0.0000,10700.0000,0.0000,0.0000,0.0000,0.0000
"20260309",C000000000000299,fc,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260309",C000000000000300,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260309",C000000000000302,fc,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260309",C000000000000305,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260309",C000000000000308,nm,10000.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260309",C000000000000313,nm,20000.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260309",C000000000000323,nm,0.0000,500.0000,0.0000,0.0000,0.0000,0.0000
"20260309",C000000000000332,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260309",C000000000000343,fc,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260309",C000000000000346,fc,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260309",C000000000000352,fc,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260309",C000000000000376,nm,5000.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260309",C000000000000381,fc,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260309",C000000000000386,fc,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260309",C000000000000389,nm,120000.0000,120000.0000,0.0000,0.0000,0.0000,0.0000
"20260309",C000000000000391,nm,0.0000,386.2400,0.0000,0.0000,0.0000,0.0000
"20260309",C000000000000417,nm,10000.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260309",C000000000000438,nm,0.0000,30000.0000,0.0000,0.0000,0.0000,0.0000
"20260309",C000000000000440,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260309",C000000000000443,fc,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260309",C000000000000448,fc,30000.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260309",C000000000000448,nm,0.0000,30000.0000,0.0000,0.0000,0.0000,0.0000
"20260309",C000000000000449,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260309",C000000000000455,nm,30000.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260309",C000000000000460,nm,0.0000,30000.0000,0.0000,0.0000,0.0000,0.0000
"20260309",C000000000000473,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260309",C000000000000475,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260309",C000000000000491,nm,90000.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260309",C000000000000493,nm,0.0000,2000.0000,0.0000,0.0000,0.0000,0.0000
"20260309",C000000000000495,nm,8000.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260115",C000000000000063,nm,0.0000,2000.0000,0.0000,0.0000,0.0000,0.0000
"20260115",C000000000000069,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260115",C000000000000077,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260115",C000000000000087,fc,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260115",C000000000000088,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260115",C000000000000099,fc,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260115",C000000000000106,fc,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260115",C000000000000115,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260115",C000000000000123,nm,100000.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260115",C000000000000124,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260115",C000000000000125,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260115",C000000000000127,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260115",C000000000000129,nm,0.0000,10000.0000,0.0000,0.0000,0.0000,0.0000
"20260115",C000000000000130,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260115",C000000000000132,fc,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260115",C000000000000144,nm,0.0000,3000.0000,0.0000,0.0000,0.0000,0.0000
"20260115",C000000000000150,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260115",C000000000000155,nm,10000.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260115",C000000000000165,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260115",C000000000000169,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260115",C000000000000173,fc,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260115",C000000000000175,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260115",C000000000000176,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260115",C000000000000177,nm,30000.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260115",C000000000000179,fc,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260115",C000000000000182,nm,0.0000,15000.0000,0.0000,0.0000,0.0000,0.0000
"20260115",C000000000000189,nm,10000.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260115",C000000000000205,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260115",C000000000000206,fc,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260115",C000000000000209,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260115",C000000000000215,nm,0.0000,700.0000,0.0000,0.0000,0.0000,0.0000
"20260115",C000000000000220,nm,11390.0000,24.8400,0.0000,0.0000,0.0000,0.0000
"20260115",C000000000000232,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260115",C000000000000233,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260115",C000000000000236,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260115",C000000000000248,fc,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260115",C000000000000253,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260115",C000000000000260,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260115",C000000000000267,fc,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260115",C000000000000267,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260115",C000000000000273,nm,25000.0000,25200.0000,0.0000,0.0000,0.0000,0.0000
"20260115",C000000000000275,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260115",C000000000000284,nm,3000000.0000,3000000.0000,0.0000,0.0000,0.0000,0.0000
"20260115",C000000000000286,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260115",C000000000000299,fc,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260115",C000000000000300,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260115",C000000000000302,fc,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260115",C000000000000304,nm,0.0000,37.0000,0.0000,0.0000,0.0000,0.0000
"20260115",C000000000000305,fc,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260115",C000000000000305,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260115",C000000000000306,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260115",C000000000000311,fc,0.0000,5000.0000,0.0000,0.0000,0.0000,0.0000
"20260115",C000000000000317,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260115",C000000000000330,nm,0.0000,2529.0000,0.0000,0.0000,0.0000,0.0000
"20260115",C000000000000332,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260115",C000000000000336,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260115",C000000000000343,fc,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260115",C000000000000352,fc,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260115",C000000000000369,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260115",C000000000000370,fc,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260115",C000000000000381,fc,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260115",C000000000000382,nm,0.0000,1600.0000,0.0000,0.0000,0.0000,0.0000
"20260115",C000000000000386,fc,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260115",C000000000000391,fc,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260115",C000000000000392,nm,8000.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260115",C000000000000398,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260115",C000000000000403,fc,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260115",C000000000000404,fc,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260115",C000000000000413,nm,0.0000,5400.0000,0.0000,0.0000,0.0000,0.0000
"20260115",C000000000000440,nm,8001.0000,1.0000,0.0000,0.0000,0.0000,0.0000
"20260115",C000000000000442,fc,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260115",C000000000000444,fc,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260115",C000000000000448,fc,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260115",C000000000000448,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"20260115",C000000000000449,nm,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
