"data_dt","pty_id","nm_tot_aset","nm_bal","fc_pur_aset","fc_bal"
"20260307",C000000000000102,5326868.4700,201.0500,0.0000,0.0000
"20260307",C000000000000103,168904.8900,61304.8900,0.0000,0.0000
"20260307",C000000000000104,295158.8740,100.0000,0.0000,0.0000
"20260307",C000000000000105,114308.6980,2686.1300,0.0000,0.0000
"20260307",C000000000000106,100169.0300,169.0300,7410017.9800,4462.9800
"20260307",C000000000000107,47178.0300,128.8700,0.0000,0.0000
"20260307",C000000000000108,70595.4800,4.8000,0.0000,0.0000
"20260307",C000000000000109,191328.3490,148731.4000,0.0000,0.0000
"20260307",C000000000000110,33931653.6200,4958.1800,0.0000,0.0000
"20260307",C000000000000111,5246536.3200,33496.3200,0.0000,0.0000
"20260307",C000000000000112,2.1600,2.1600,0.0000,0.0000
"20260307",C000000000000113,442420.5253,200.7100,0.0000,0.0000
"20260307",C000000000000114,78986.8900,95.0800,0.0000,0.0000
"20260307",C000000000000115,6863059.3300,101.0500,1363202.0500,171313.1100
"20260307",C000000000000116,128242.5900,9818.5900,0.0000,0.0000
"20260307",C000000000000117,57.6300,57.6300,0.0000,0.0000
"20260307",C000000000000118,544386.4300,886.4300,0.0000,0.0000
"20260307",C000000000000119,59994.5300,3985.5300,0.0000,0.0000
"20260102",C000000000000002,10251178.7700,202.0000,0.0000,0.0000
"20260102",C000000000000003,3557469.1360,2382.6700,0.0000,0.0000
"20260102",C000000000000004,58537280.1800,4137934.6800,0.0000,0.0000
"20260102",C000000000000005,4140090.3200,450.3000,0.0000,0.0000
"20260102",C000000000000006,263727.0300,1.0400,0.0000,0.0000
"20260102",C000000000000007,19583977.0700,520.6400,0.0000,0.0000
"20260102",C000000000000008,100414.1000,1.0500,0.0000,0.0000
"20260102",C000000000000009,165622.0700,343.9000,0.0000,0.0000
"20260102",C000000000000010,1309231.5520,895.7400,0.0000,0.0000
"20260102",C000000000000011,213664.3500,4418.5500,0.0000,0.0000
"20260102",C000000000000012,100.0500,100.0500,0.0000,0.0000
"20260102",C000000000000013,9450.2500,515.2500,0.0000,0.0000
"20260102",C000000000000014,1.4500,1.2100,0.0000,0.0000
"20260102",C000000000000015,0.0700,0.0700,0.0000,0.0000
"20260102",C000000000000016,42160.3300,0.3300,0.0000,0.0000
"20260102",C000000000000017,503695.3100,567.3100,0.0000,0.0000
"20260102",C000000000000018,336.0300,0.0500,0.0000,0.0000
"20260102",C000000000000019,93027.0900,1.1500,0.0000,0.0000
"20260102",C000000000000020,1196617.5200,201.1500,0.0000,0.0000
"20260102",C000000000000021,1401879.7200,101.0500,0.0000,0.0000
"20260102",C000000000000022,4551119.3700,100.0500,0.0000,0.0000
"20260102",C000000000000023,1426008.6600,1154.6600,23.0800,23.0800
"20260102",C000000000000024,718651.9400,11171.9400,0.0000,0.0000
"20260102",C000000000000025,7976.9100,441.9100,0.0000,0.0000
"20260102",C000000000000026,8031662.8620,943.3500,0.0000,0.0000
"20260102",C000000000000027,60.7200,60.7200,0.0000,0.0000
"20260102",C000000000000028,45414.9800,162.3000,0.0000,0.0000
"20260102",C000000000000029,196113.0000,123020.0000,0.0000,0.0000
"20260102",C000000000000030,199912.8200,1299.8200,0.0000,0.0000
"20260102",C000000000000031,221086.7400,445.5400,0.0000,0.0000
"20260102",C000000000000032,400390.5500,9242.5500,0.0000,0.0000
"20260102",C000000000000033,1027574.6400,348070.5000,0.0000,0.0000
"20260102",C000000000000034,622234.6600,101.0500,0.0000,0.0000
"20260102",C000000000000035,72168.0180,2.9200,0.0000,0.0000
"20260102",C000000000000036,2252610.0900,300.7400,0.0000,0.0000
"20260102",C000000000000037,1358182.6200,224.3000,0.0000,0.0000
"20260102",C000000000000038,28311.1100,6371.1100,0.0000,0.0000
"20260102",C000000000000039,414630.9100,0.1100,0.0000,0.0000
"20260102",C000000000000040,11017.5800,824.6800,347001.9300,1003.8200
"20260102",C000000000000041,9958020.6100,100.0000,0.0000,0.0000
"20260102",C000000000000042,4285.6700,131.2700,90930.7800,43540.7400
"20260102",C000000000000043,15939213.4800,200.0500,0.0000,0.0000
"20260102",C000000000000044,460.3300,375.1200,218457.0900,2818.8400
"20260102",C000000000000045,125258.3700,2186.3700,0.0000,0.0000
"20260102",C000000000000046,99428.3900,428.3900,0.0000,0.0000
"20260102",C000000000000047,54213.3800,54213.3800,0.0000,0.0000
"20260102",C000000000000048,0.9800,0.9800,0.0000,0.0000
"20260102",C000000000000049,1709348.3755,1430.7614,0.0000,0.0000
"20260102",C000000000000050,758453.0520,101.1500,0.0000,0.0000
"20260102",C000000000000051,1588368.5200,101.0400,0.2400,0.2400
"20260102",C000000000000052,380812.2400,1.0500,0.0000,0.0000
"20260102",C000000000000053,108253.8800,1219.8800,0.0000,0.0000
"20260102",C000000000000054,5033.6500,1843.3500,0.0000,0.0000
"20260102",C000000000000055,5314578.5400,587.7600,8696.3000,1096.3000
"20260102",C000000000000056,1.1600,1.1600,0.0000,0.0000
"20260102",C000000000000057,24386.7220,101.0900,0.0000,0.0000
"20260102",C000000000000059,0.5400,0.0000,0.0000,0.0000
"20260102",C000000000000060,20.5300,0.0000,0.0000,0.0000
"20260102",C000000000000061,207467.5400,25819.5400,0.0000,0.0000
"20260102",C000000000000062,427218.4900,469.3500,0.0000,0.0000
"20260102",C000000000000063,240578.6550,5008.1500,0.0000,0.0000
"20260102",C000000000000064,99743.3170,1.0500,0.0000,0.0000
"20260102",C000000000000065,30800.1300,1.6500,0.0000,0.0000
"20260102",C000000000000066,17154.5300,3074.5300,0.0000,0.0000
"20260102",C000000000000067,92768.1400,0.0000,0.0000,0.0000
"20260102",C000000000000068,6357.0200,197.0200,0.0000,0.0000
"20260102",C000000000000069,272582.9390,41663.0100,0.0000,0.0000
"20260102",C000000000000070,39326.1100,1.0500,0.0000,0.0000
"20260102",C000000000000072,37517.4200,27709.4200,0.0000,0.0000
"20260102",C000000000000073,2096.8500,306.8500,0.0000,0.0000
"20260102",C000000000000074,217848.6100,478.6100,0.0000,0.0000
"20260102",C000000000000075,225856.0400,403.8700,0.0000,0.0000
"20260102",C000000000000076,0.1300,0.0000,0.0000,0.0000
"20260102",C000000000000077,147905.4960,200.0200,0.0300,0.0300
"20260102",C000000000000078,14759.6960,3126.0800,0.0000,0.0000
"20260102",C000000000000079,26305.3100,718.3100,0.0000,0.0000
"20260102",C000000000000080,44409.6000,9.6000,0.0000,0.0000
"20260102",C000000000000081,448739.2300,0.0000,0.0000,0.0000
"20260102",C000000000000082,473.8600,473.8600,43588.7900,27.7900
"20260102",C000000000000083,360889.0100,140267.0100,0.0000,0.0000
"20260102",C000000000000084,53840.2700,2351.2700,0.0000,0.0000
"20260102",C000000000000085,522321.5700,274810.5700,0.0000,0.0000
"20260102",C000000000000086,167088.2000,37.5900,0.0000,0.0000
"20260102",C000000000000087,460157.5300,915.1300,1398682.0400,1260.0800
"20260102",C000000000000088,4748.8300,3861.5000,0.0000,0.0000
"20260102",C000000000000089,4399.2500,4399.2500,0.0000,0.0000
"20260102",C000000000000090,353360.3400,30.3400,0.0000,0.0000
"20260102",C000000000000091,16563.2400,19.2400,0.0000,0.0000
"20260102",C000000000000092,1164325.8000,34850.2000,0.0000,0.0000
"20260102",C000000000000094,5633983.4500,201.1100,0.0000,0.0000
"20260102",C000000000000095,380516.3000,2100.0000,0.0300,0.0300
"20260102",C000000000000096,403409.3300,945.3300,0.0000,0.0000
"20260102",C000000000000097,1.2400,1.2400,0.0000,0.0000
"20260102",C000000000000098,211448.3600,147.7400,0.0000,0.0000
"20260102",C000000000000099,20109.5910,201.4400,7707296.7500,6212.7900
"20260102",C000000000000100,99508.0600,33.0600,0.0000,0.0000
"20260102",C000000000000101,12449.2400,12449.2400,0.0000,0.0000
"20260102",C000000000000102,5397857.2600,201.0500,0.0000,0.0000
"20260102",C000000000000103,107474.7500,78246.7500,0.0000,0.0000
"20260102",C000000000000104,1253706.4010,101.5500,0.0000,0.0000
"20260102",C000000000000105,65383.2610,1.1000,0.0000,0.0000
"20260102",C000000000000106,4884.2400,101.4200,7123789.6800,1528.9500
"20260102",C000000000000107,52267.0300,128.8700,0.0000,0.0000
"20260102",C000000000000108,26796.7400,6.5400,0.0000,0.0000
"20260102",C000000000000109,202464.1890,165774.2300,0.0000,0.0000
"20260102",C000000000000110,33626348.5100,86810.4000,0.0000,0.0000
"20260102",C000000000000111,4379274.2111,1087.0800,0.0000,0.0000
"20260102",C000000000000112,2.1600,2.1600,0.0000,0.0000
"20260102",C000000000000113,504532.7200,1.0500,0.0000,0.0000
"20260102",C000000000000114,72354.9190,95.0800,0.0000,0.0000
"20260102",C000000000000115,4718998.0800,110.3900,2208643.8900,203394.5700
"20260102",C000000000000116,129937.5900,9818.5900,0.0000,0.0000
"20260102",C000000000000117,57.6300,57.6300,0.0000,0.0000
"20260102",C000000000000118,558507.4900,72154.9000,0.0000,0.0000
"20260102",C000000000000119,68896.7900,178.7900,0.0000,0.0000
"20260204",C000000000000002,11522258.8640,202.4900,0.0000,0.0000
"20260204",C000000000000003,3597489.7930,381.3300,0.0000,0.0000
"20260204",C000000000000004,63133522.9700,3786283.1900,0.0000,0.0000
"20260204",C000000000000005,4235211.0100,2026870.9900,0.0000,0.0000
"20260204",C000000000000006,275772.4600,1.0500,0.0000,0.0000
"20260204",C000000000000007,17790622.0800,989.5900,0.0000,0.0000
"20260204",C000000000000008,104880.0300,1.1000,0.0000,0.0000
"20260204",C000000000000009,165791.0800,545.9100,0.0000,0.0000
"20260204",C000000000000010,5415151.8520,23633.2900,0.0000,0.0000
"20260204",C000000000000011,219666.7200,5652.9200,0.0000,0.0000
"20260204",C000000000000012,100.0500,100.0500,0.0000,0.0000
"20260204",C000000000000013,12056.3700,4222.3700,0.0000,0.0000
"20260204",C000000000000014,1.4500,1.2100,0.0000,0.0000
"20260204",C000000000000015,0.0700,0.0700,0.0000,0.0000
"20260204",C000000000000016,44629.8800,26079.8800,0.0000,0.0000
"20260204",C000000000000017,603489.0400,100.0000,0.0000,0.0000
"20260204",C000000000000018,201285.2700,1.0700,0.0000,0.0000
"20260204",C000000000000019,86872.2100,1.0500,0.0000,0.0000
"20260204",C000000000000020,1144072.2000,364.2000,0.0000,0.0000
"20260204",C000000000000021,1421872.6900,101.0400,0.0000,0.0000
"20260204",C000000000000022,4993007.5300,100.0000,0.0000,0.0000
"20260204",C000000000000023,259.9000,259.9000,23.0800,23.0800
"20260204",C000000000000024,703716.8900,7216.8900,0.0000,0.0000
"20260204",C000000000000025,8381.9100,441.9100,0.0000,0.0000
"20260204",C000000000000026,8017893.9070,625.8200,0.0000,0.0000
"20260204",C000000000000027,60.7200,60.7200,0.0000,0.0000
"20260204",C000000000000028,45998.3700,22.9900,0.0000,0.0000
"20260204",C000000000000029,198545.3600,123250.3600,0.0000,0.0000
"20260204",C000000000000030,195402.8200,1299.8200,0.0000,0.0000
"20260204",C000000000000031,224051.9700,1.0500,0.0000,0.0000
"20260204",C000000000000032,342125.8500,3075.8500,0.0000,0.0000
"20260204",C000000000000033,1065027.4300,346.3200,0.0000,0.0000
"20260204",C000000000000034,638523.1600,6465.1100,0.0000,0.0000
"20260204",C000000000000035,69974.4700,402.9200,0.0000,0.0000
"20260204",C000000000000036,2465040.0900,300.7400,0.0000,0.0000
"20260204",C000000000000037,1472571.3800,58833.0600,0.0000,0.0000
"20260204",C000000000000038,30831.1100,6371.1100,0.0000,0.0000
"20260204",C000000000000039,420857.4200,424.4400,0.0000,0.0000
"20260204",C000000000000040,13154.9800,824.6800,230635.5500,58291.3700
"20260204",C000000000000041,11255735.8700,101.0500,0.0000,0.0000
"20260204",C000000000000042,3783.8900,1033.5700,97282.9700,56896.4000
"20260204",C000000000000043,16314467.0800,537.0700,0.0000,0.0000
"20260204",C000000000000044,460.3600,375.1200,260481.0500,168539.8400
"20260204",C000000000000045,143570.3700,2186.3700,0.0000,0.0000
"20260204",C000000000000046,99528.4900,528.4900,0.0000,0.0000
"20260204",C000000000000047,68064.1900,55064.1900,0.0000,0.0000
"20260204",C000000000000048,8292.8100,315.6000,0.0000,0.0000
"20260204",C000000000000049,1658741.9664,1420.5045,0.0000,0.0000
"20260204",C000000000000050,798969.7230,13626.3900,0.0000,0.0000
"20260204",C000000000000051,1463651.0300,101.0500,0.2400,0.2400
"20260204",C000000000000052,314348.8600,1.2000,0.0000,0.0000
"20260204",C000000000000053,89217.2600,63637.2600,0.0000,0.0000
"20260204",C000000000000054,10142.8500,2157.4500,0.0000,0.0000
"20260204",C000000000000055,5323619.4500,36283.2900,10396.3000,1096.3000
"20260204",C000000000000056,1.1600,1.1600,0.0000,0.0000
"20260204",C000000000000057,235574.1110,101.0900,0.0000,0.0000
"20260204",C000000000000059,0.5400,0.0000,0.0000,0.0000
"20260204",C000000000000060,20.5300,0.0000,0.0000,0.0000
"20260204",C000000000000061,215242.2500,2001.2500,0.0000,0.0000
"20260204",C000000000000062,564540.4900,469.3500,0.0000,0.0000
"20260204",C000000000000063,238608.5580,1.0500,0.0000,0.0000
"20260204",C000000000000064,103069.8390,1.0600,0.0000,0.0000
"20260204",C000000000000065,26123.2800,645.2600,0.0000,0.0000
"20260204",C000000000000066,17666.5300,3074.5300,0.0000,0.0000
"20260204",C000000000000067,124393.8500,849.8500,0.0000,0.0000
"20260204",C000000000000068,3839.9600,577.9600,0.0000,0.0000
"20260204",C000000000000069,302508.7460,476.3700,0.0000,0.0000
"20260204",C000000000000070,38928.3900,206.9400,0.0000,0.0000
"20260204",C000000000000072,37695.2900,37695.2900,0.0000,0.0000
"20260204",C000000000000073,193.8800,193.8800,0.0000,0.0000
"20260204",C000000000000074,231001.6700,646.6700,0.0000,0.0000
"20260204",C000000000000075,223608.9300,972.4500,0.0000,0.0000
"20260204",C000000000000076,0.1300,0.0000,0.0000,0.0000
"20260204",C000000000000077,154429.3520,201.4300,0.0300,0.0300
"20260204",C000000000000078,17958.0320,3126.0800,0.0000,0.0000
"20260204",C000000000000079,29329.0100,5643.0100,0.0000,0.0000
"20260204",C000000000000080,45909.6000,9.6000,0.0000,0.0000
"20260204",C000000000000081,439773.1000,0.0000,0.0000,0.0000
"20260204",C000000000000082,473.8600,473.8600,47165.7900,27.7900
"20260204",C000000000000083,372360.1200,145803.6200,0.0000,0.0000
"20260204",C000000000000084,55350.2700,2351.2700,0.0000,0.0000
"20260204",C000000000000085,530325.4700,463308.4700,0.0000,0.0000
"20260204",C000000000000086,181728.4900,1.0500,0.0000,0.0000
"20260204",C000000000000087,557.6600,557.6600,2328545.0700,468289.0700
"20260204",C000000000000088,4749.9600,3861.5000,0.0000,0.0000
"20260204",C000000000000089,4399.2500,4399.2500,0.0000,0.0000
"20260204",C000000000000090,363033.6800,0.0000,0.0000,0.0000
"20260204",C000000000000091,12475.9600,466.9600,0.0000,0.0000
"20260204",C000000000000092,1185043.1500,5704.1500,0.0000,0.0000
"20260204",C000000000000094,5858660.1200,201.2300,0.0000,0.0000
"20260204",C000000000000095,387103.1800,2101.0000,0.0300,0.0300
"20260204",C000000000000096,373043.7100,177515.7100,0.0000,0.0000
"20260204",C000000000000097,1.2400,1.2400,0.0000,0.0000
"20260204",C000000000000098,209184.2700,15.3800,0.0000,0.0000
"20260204",C000000000000099,19995.7400,200.0000,7946540.0900,72900.6800
"20260204",C000000000000100,95981.2800,202.2800,0.0000,0.0000
"20260204",C000000000000101,12449.2400,12449.2400,0.0000,0.0000
"20260204",C000000000000102,5610065.5600,201.1500,0.0000,0.0000
"20260204",C000000000000103,112268.9300,59188.9300,0.0000,0.0000
"20260204",C000000000000104,338394.2970,100.0000,0.0000,0.0000
"20260204",C000000000000105,117645.2140,1.0500,0.0000,0.0000
"20260204",C000000000000106,161.4800,100.0100,8243174.3500,4462.9800
"20260204",C000000000000107,47422.0300,128.8700,0.0000,0.0000
"20260204",C000000000000108,69308.8700,4.0400,0.0000,0.0000
"20260204",C000000000000109,199160.5410,86516.2500,0.0000,0.0000
"20260204",C000000000000110,33083694.1700,4958.1800,0.0000,0.0000
"20260204",C000000000000111,5173200.9493,50682.3600,0.0000,0.0000
"20260204",C000000000000112,2.1600,2.1600,0.0000,0.0000
"20260204",C000000000000113,535855.3235,201.0000,0.0000,0.0000
"20260204",C000000000000114,78293.2680,95.0800,0.0000,0.0000
"20260204",C000000000000115,6654613.4000,131.0000,1383334.5800,3618.1600
"20260204",C000000000000116,127451.5900,9818.5900,0.0000,0.0000
"20260204",C000000000000117,57.6300,57.6300,0.0000,0.0000
"20260204",C000000000000118,555923.2900,4093.2900,0.0000,0.0000
"20260204",C000000000000119,67065.2500,1.2500,0.0000,0.0000
"20260316",C000000000000002,9710707.1830,200.9000,0.0000,0.0000
"20260316",C000000000000003,3539497.1570,101.0500,0.0000,0.0000
"20260316",C000000000000004,63990257.5800,2400147.7200,0.0000,0.0000
"20260316",C000000000000005,3585115.5400,796335.5200,0.0000,0.0000
"20260316",C000000000000006,289797.4500,1.0500,0.0000,0.0000
"20260316",C000000000000007,27552983.5200,301.1200,0.0000,0.0000
"20260316",C000000000000008,136222.6000,1.0600,0.0000,0.0000
"20260316",C000000000000009,168761.9800,125.8100,0.0000,0.0000
"20260316",C000000000000010,5110909.9160,210.1600,0.0000,0.0000
"20260316",C000000000000011,235238.4200,16368.0200,0.0000,0.0000
"20260316",C000000000000012,16933.7100,100.7100,0.0000,0.0000
"20260316",C000000000000013,11188.6600,243.6600,0.0000,0.0000
"20260316",C000000000000014,1.4500,1.2100,0.0000,0.0000
"20260316",C000000000000015,0.0700,0.0700,0.0000,0.0000
"20260316",C000000000000016,31360.9400,1518.9400,0.0000,0.0000
"20260316",C000000000000017,620424.4800,100.0000,0.0000,0.0000
"20260316",C000000000000018,509767.5800,664.4800,0.0000,0.0000
"20260316",C000000000000019,24252.7200,892.7200,0.0000,0.0000
"20260316",C000000000000020,1148149.6700,201.1100,0.0000,0.0000
"20260316",C000000000000021,1420856.1200,101.0500,0.0000,0.0000
"20260316",C000000000000022,5860081.3800,101.1500,0.0000,0.0000
"20260316",C000000000000023,259.9000,259.9000,23.0800,23.0800
"20260316",C000000000000024,706116.8900,7216.8900,0.0000,0.0000
"20260316",C000000000000025,8001.9100,441.9100,0.0000,0.0000
"20260316",C000000000000026,8204691.6200,344.8600,0.0000,0.0000
"20260316",C000000000000027,9751.6800,5677.6800,0.0000,0.0000
"20260316",C000000000000028,45976.2300,6.0800,0.0000,0.0000
"20260316",C000000000000029,216615.3400,139695.3400,0.0000,0.0000
"20260316",C000000000000030,212151.8200,1304.8200,0.0000,0.0000
"20260316",C000000000000031,224971.6500,400.5100,0.0000,0.0000
"20260316",C000000000000032,338673.7100,4311.7100,0.0000,0.0000
"20260316",C000000000000033,1008392.3300,535.4200,0.0000,0.0000
"20260316",C000000000000034,637498.2900,101.0500,0.0000,0.0000
"20260316",C000000000000035,69857.5220,465.2800,0.0000,0.0000
"20260316",C000000000000036,2892561.4000,301.0500,0.0000,0.0000
"20260316",C000000000000037,1479868.7800,221.4600,0.0000,0.0000
"20260316",C000000000000038,31451.0900,7151.0900,0.0000,0.0000
"20260316",C000000000000039,378931.4200,424.4400,0.0000,0.0000
"20260316",C000000000000040,13289.7500,667.7500,242224.4100,1205.5900
"20260316",C000000000000041,11201526.8900,101.0600,0.0000,0.0000
"20260316",C000000000000042,3817.3800,101.0500,91728.9200,83.0300
"20260316",C000000000000043,16259596.9400,999.1600,0.0000,0.0000
"20260316",C000000000000044,460.3900,375.1200,220352.1900,1845.9500
"20260316",C000000000000045,134666.3700,2186.3700,0.0000,0.0000
"20260316",C000000000000046,99698.6800,682.9300,0.0000,0.0000
"20260316",C000000000000047,70646.0800,70646.0800,0.0000,0.0000
"20260316",C000000000000048,7718.8100,315.6000,0.0000,0.0000
"20260316",C000000000000049,1636133.6316,1414.6969,0.0000,0.0000
"20260316",C000000000000050,808090.1750,101.1500,0.0000,0.0000
"20260316",C000000000000051,1259088.4200,100.0000,0.2400,0.2400
"20260316",C000000000000052,88206.6600,1.0500,0.0000,0.0000
"20260316",C000000000000053,91815.2500,940.2500,0.0000,0.0000
"20260316",C000000000000054,15082.6500,99.8500,0.0000,0.0000
"20260316",C000000000000055,5595739.3700,5433185.8600,8780.0000,0.0000
"20260316",C000000000000056,1.1600,1.1600,0.0000,0.0000
"20260316",C000000000000057,381784.1630,101.0900,0.0000,0.0000
"20260316",C000000000000059,0.5400,0.0000,0.0000,0.0000
"20260316",C000000000000060,20.5300,0.0000,0.0000,0.0000
"20260316",C000000000000061,184903.1100,678.1100,0.0000,0.0000
"20260316",C000000000000062,543193.6000,932.4600,0.0000,0.0000
"20260316",C000000000000063,227614.7960,1.0400,0.0000,0.0000
"20260316",C000000000000064,93018.6310,1.1000,0.0000,0.0000
"20260316",C000000000000065,20854.3200,358.3000,0.0000,0.0000
"20260316",C000000000000066,17666.5300,3074.5300,0.0000,0.0000
"20260316",C000000000000067,125378.4500,342.4500,0.0000,0.0000
"20260316",C000000000000068,3767.4700,170.4700,0.0000,0.0000
"20260316",C000000000000069,305301.3330,130.1900,0.0000,0.0000
"20260316",C000000000000070,32828.3300,1.0500,0.0000,0.0000
"20260316",C000000000000072,38650.1400,38650.1400,0.0000,0.0000
"20260316",C000000000000073,193.8800,193.8800,0.0000,0.0000
"20260316",C000000000000074,222486.6700,646.6700,0.0000,0.0000
"20260316",C000000000000075,238441.9300,948.7300,0.0000,0.0000
"20260316",C000000000000076,0.1300,0.0000,0.0000,0.0000
"20260316",C000000000000077,121515.7690,196.6200,0.0300,0.0300
"20260316",C000000000000078,20038.5110,3126.0800,0.0000,0.0000
"20260316",C000000000000079,28687.2500,13138.2500,0.0000,0.0000
"20260316",C000000000000080,59109.6000,9.6000,0.0000,0.0000
"20260316",C000000000000081,437950.8300,0.0000,0.0000,0.0000
"20260316",C000000000000082,473.8600,473.8600,44519.7900,27.7900
"20260316",C000000000000083,370113.1500,152970.1500,0.0000,0.0000
"20260316",C000000000000084,51987.2700,2351.2700,0.0000,0.0000
"20260316",C000000000000085,530227.0400,375240.0400,0.0000,0.0000
"20260316",C000000000000086,173812.7000,1.0500,0.0000,0.0000
"20260316",C000000000000087,557.6600,557.6600,3508359.8900,1425.9300
"20260316",C000000000000088,4751.2100,3861.5000,0.0000,0.0000
"20260316",C000000000000089,4399.2500,4399.2500,0.0000,0.0000
"20260316",C000000000000090,363244.7700,0.0000,0.0000,0.0000
"20260316",C000000000000091,10483.3500,202.3500,0.0000,0.0000
"20260316",C000000000000092,1163319.7800,55665.3800,0.0000,0.0000
"20260316",C000000000000094,5505689.8600,201.0500,0.0000,0.0000
"20260316",C000000000000095,385068.8600,2101.0500,0.0300,0.0300
"20260316",C000000000000096,407425.5400,242923.5400,0.0000,0.0000
"20260316",C000000000000097,1.2400,1.2400,0.0000,0.0000
"20260316",C000000000000098,194268.1600,15.3800,0.0000,0.0000
"20260316",C000000000000099,20007.2800,200.0000,7395488.8700,2385.8500
"20260316",C000000000000100,82019.4400,1549.4400,0.0000,0.0000
"20260316",C000000000000101,12449.2400,12449.2400,0.0000,0.0000
"20260316",C000000000000102,10598116.4700,200.0000,0.0000,0.0000
"20260316",C000000000000103,229844.8900,111304.8900,0.0000,0.0000
"20260316",C000000000000104,286064.6700,100.0000,0.0000,0.0000
"20260316",C000000000000105,130274.6030,0.0000,0.0000,0.0000
"20260316",C000000000000106,183.7700,100.0000,7380822.5100,4462.9800
"20260316",C000000000000107,47827.0300,128.8700,0.0000,0.0000
"20260316",C000000000000108,72371.1600,3.6700,0.0000,0.0000
"20260316",C000000000000109,194736.2370,2913.8400,0.0000,0.0000
"20260316",C000000000000110,35037510.7200,4958.1800,0.0000,0.0000
"20260316",C000000000000111,5208458.5300,1071016.5300,0.0000,0.0000
"20260316",C000000000000112,2.1600,2.1600,0.0000,0.0000
"20260316",C000000000000113,436421.7450,200.6100,0.0000,0.0000
"20260316",C000000000000114,88618.3000,95.0800,0.0000,0.0000
"20260316",C000000000000115,7002528.0000,100.0000,1550348.2800,171313.1100
"20260316",C000000000000116,125869.5900,9818.5900,0.0000,0.0000
"20260316",C000000000000117,57.6300,57.6300,0.0000,0.0000
"20260316",C000000000000118,530296.4300,886.4300,0.0000,0.0000
"20260316",C000000000000119,64986.4300,30.4300,0.0000,0.0000
"20260316",C000000000000120,96971.7750,30.9400,0.0000,0.0000
"20260327",C000000000000002,9295981.1320,203.4500,0.0000,0.0000
"20260327",C000000000000003,3379714.1730,110.3400,0.0000,0.0000
"20260327",C000000000000004,60548057.5190,2000713.0800,0.0000,0.0000
"20260327",C000000000000005,3372641.5100,2221.4900,0.0000,0.0000
"20260327",C000000000000006,280447.7500,1.0900,0.0000,0.0000
"20260327",C000000000000007,23674177.6400,3000100.0000,0.0000,0.0000
"20260327",C000000000000008,136692.8000,1.1500,0.0000,0.0000
"20260327",C000000000000009,153939.2600,538.0900,0.0000,0.0000
"20260327",C000000000000010,3954881.6800,100.0000,0.0000,0.0000
"20260327",C000000000000011,223419.4700,32590.2700,0.0000,0.0000
"20260327",C000000000000012,20791.3200,661.3200,0.0000,0.0000
"20260327",C000000000000013,10014.0600,244.0600,0.0000,0.0000
"20260327",C000000000000014,1.4500,1.2100,0.0000,0.0000
"20260327",C000000000000015,0.0700,0.0700,0.0000,0.0000
"20260327",C000000000000016,29468.0200,1520.0200,0.0000,0.0000
"20260327",C000000000000017,567648.9300,100.0000,0.0000,0.0000
"20260327",C000000000000018,309408.9400,1.1000,0.0000,0.0000
"20260327",C000000000000019,34529.5800,1.0500,0.0000,0.0000
"20260327",C000000000000020,1286766.2700,661.2700,1000.0000,1000.0000
"20260327",C000000000000021,1377980.0000,6404.4600,0.0000,0.0000
"20260327",C000000000000022,5860303.8500,100.0000,0.0000,0.0000
"20260327",C000000000000023,262.1600,262.1600,23.0800,23.0800
"20260327",C000000000000024,684917.8700,7217.8700,0.0000,0.0000
"20260327",C000000000000025,7421.9700,441.9700,0.0000,0.0000
"20260327",C000000000000026,7938714.7710,963.8200,0.0000,0.0000
"20260327",C000000000000027,11923.7200,1113.7200,0.0000,0.0000
"20260327",C000000000000028,45899.9800,865.9800,0.0000,0.0000
"20260327",C000000000000029,210715.1000,100719.1000,0.0000,0.0000
"20260327",C000000000000030,192444.9800,1304.9800,0.0000,0.0000
"20260327",C000000000000031,213636.0100,198.8700,0.0000,0.0000
"20260327",C000000000000032,354303.4300,407.4300,0.0000,0.0000
"20260327",C000000000000033,976638.1700,669.0300,0.0000,0.0000
"20260327",C000000000000034,611687.9200,7252.4400,0.0000,0.0000
"20260327",C000000000000035,70389.3800,465.3200,0.0000,0.0000
"20260327",C000000000000036,3015092.6100,301.0900,0.0000,0.0000
"20260327",C000000000000037,1434113.6400,222.3200,0.0000,0.0000
"20260327",C000000000000038,29981.7400,7151.7400,0.0000,0.0000
"20260327",C000000000000039,358273.4700,424.4900,0.0000,0.0000
"20260327",C000000000000040,3006.3700,200.3700,188368.9100,3768.9100
"20260327",C000000000000041,10489290.1900,101.0500,0.0000,0.0000
"20260327",C000000000000042,3664.8100,277.5100,78344.8100,45307.5500
"20260327",C000000000000043,16026207.7200,218.5600,0.0000,0.0000
"20260327",C000000000000044,460.4600,375.1700,189359.3100,1859.3600
"20260327",C000000000000045,124250.6500,2186.6500,0.0000,0.0000
"20260327",C000000000000046,99762.5400,0.0000,0.0000,0.0000
"20260327",C000000000000047,70016.3100,49220.3100,0.0000,0.0000
"20260327",C000000000000048,3069.5900,0.0400,0.0000,0.0000
"20260327",C000000000000049,1582733.8529,1415.9035,0.0000,0.0000
"20260327",C000000000000050,798700.0740,101.1000,0.0000,0.0000
"20260327",C000000000000051,1057835.8600,101.3300,0.2400,0.2400
"20260327",C000000000000052,89140.4500,1.0500,0.0000,0.0000
